DOT_Number,Company_Name,DBA_Name,Representative_Name,Representative_Title,Phone,Email,Street_Address,City,State,Zip_Code,Current_Insurance_Carrier,Policy_Expiration_Date,Insurance_Amount_On_File,Fleet_Size,Number_of_Drivers,Operation_Type,Entity_Type
4363292,"937SUPERIOR LLC","",,,5132574021,937superior@gmail.com,,DAYTON,OH,"","GEICO GENERAL INSURANCE COMPANY",2025-08-26,750000.0,1,0,,""
2437080,"AAU TRANSPORTATION LLC","",,,3307059827,AAUTRANSPORTATION@YAHOO.COM,,HARTVILLE,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-26,1000000.0,1,0,,""
4402546,"AJ PROFESSIONAL SERVICES LLC","",,,3802456339,Astreljeanty82@yahoo.com,,COLUMBUS,OH,"","CANAL INSURANCE CO.",2025-08-26,750000.0,1,0,,""
3352244,"ARB TRUCKING","",,,5135161217,arbtrucking12@yahoo.com,,CINCINNATI,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-26,750000.0,2,0,,""
3434641,"ARSENAL EXPRESS LLC","",,,6144487501,arsenalexpressllc@gmail.com,,COLUMBUS,OH,"","CANAL INSURANCE CO.",2025-08-26,750000.0,4,0,,""
3538929,"AVEA GROUP INC","",,,6464008320,safety.avea@gmail.com,,COLUMBUS,OH,"","SOUTHLAKE SPECIALTY INSURANCE COMPANY",2025-08-26,750000.0,6,0,,""
3681140,"AXLE TRANSPORTATION LLC","",,,6142569579,AXLETRANSPORTATIONLLC@GMAIL.COM,,GALLOWAY,OH,"","NORTHLAND INSURANCE COMPANY",2025-08-26,750000.0,3,0,,""
2912253,"BERNECKER TRUCKING LLC","",,,5136070074,DBERNECKER333@YAHOO.COM,,OKEANA,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-26,1000000.0,1,0,,""
2941007,"BLACKTOP TRANSPORT LLC","",,,5135050404,blacktoptransport0@gmail.com,,"WEST CHESTER",OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-26,750000.0,1,0,,""
3624886,"BLAZIN WAY LOGISTICS","",,,9148637164,CHARLIEJDANIELS1011@GMAIL.COM,,LOVELAND,OH,"","UNIVERSAL CASUALTY RISK RETENTION GROUP, INC",2025-08-26,750000.0,5,0,,""
4450135,"BOOMERS TOWING LLC","",,,4193512388,BOOMERSTOW@GMAIL.COM,,TOLEDO,OH,"","GEICO GENERAL INSURANCE COMPANY",2025-08-26,1000000.0,1,0,,""
4112416,"BUSY BEE LOGISTICS LLC","",,,6143612213,6031620@GMAIL.COM,,DUBLIN,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-26,1000000.0,2,0,,""
3036941,"CBUS FREIGHT INC","",,,6145913000,dispatch@cbusfreight.com,,COLUMBUS,OH,"","MS TRANSVERSE INSURANCE COMPANY",2025-08-26,750000.0,17,0,,""
4051905,"CLINT SHAW TRUCKING LLC","",,,7409611202,CLINTSHAW75@YAHOO.COM,,PORTSMOUTH,OH,"","BERKSHIRE HATHAWAY DIRECT INSURANCE COMPANY",2025-08-26,750000.0,1,0,,""
3539076,"DEFIAT TRUCK LINES LLC","",,,3308099447,DEFIAT2020@GMAIL.COM,,TALLMADGE,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-26,750000.0,2,0,,""
2145170,"DELIVERIES DONE RIGHT LLC","",,,3305647050,ALHOLMES615@GMAIL.COM,,AKRON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-26,750000.0,2,0,,""
3688990,"EGBERT TRANSPORT LLC","",,,5136175377,EGBERTTRANSPORTLLC@YAHOO.COM,,OKEANA,OH,"","ACUITY, A MUTUAL INSURANCE COMPANY",2025-08-26,750000.0,1,0,,""
4442079,"ELLET TRANSPORT LLC","",,,3302358595,DANELOGISTICS@OUTLOOK.COM,,TALLMADGE,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-26,750000.0,1,0,,""
2796126,"FORMULA ONE CARRIERS INC","",,,5134678001,FONECAR@YAHOO.COM,,"WEST CHESTER TOWNSHIP",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-26,750000.0,4,0,,""
3687131,"FORWARD WITH EURY LLP","",,,5133287759,EURYPERALTA1988@GMAIL.COM,,MIDDLETOWN,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-26,750000.0,1,0,,""
3665388,"FREIGHT AID TRUCKING LLC","",,,9376132180,LOGISTICS@FREIGHTAID.NET,,COLUMBUS,OH,"","A-ONE COMMERCIAL INSURANCE RRG, INC",2025-08-26,750000.0,1,0,,""
4140737,"HGA LOGISTICS LLC","",,,6148004461,INFO@HGALOGISTICSLLC.COM,,HILLIARD,OH,"","BENCHMARK SPECIALTY INSURANCE CO.",2025-08-26,750000.0,1,0,,""
4412730,"I'LL TAKE IT LLC","",,,2163343757,illtakeitllc1@GMAIL.COM,,AKRON,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-26,750000.0,1,0,,""
4317478,"IBM-XPRESS LLC","",,,4452100847,IBMXPRESS.SAFETY@GMAIL.COM,,PARMA,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-26,750000.0,1,0,,""
4414292,"IRON PATH LLC","",,,2029678101,TOPFIVE1993@ICLOUD.COM,,CINCINNATI,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-26,750000.0,1,0,,""
4343249,"JD DACE LLC","",,,5134139674,JD.DACELL@GMAIL.COM,,CINCINNATI,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-26,300000.0,0,0,,""
3211886,"JERRY BALL","BALL FARMS",,,9377796671,JD.BALL.FARM@GMAIL.COM,,PEEBLES,OH,"","ACUITY, A MUTUAL INSURANCE COMPANY",2025-08-26,1000000.0,3,0,,""
4431865,"JF TRUCKIT LLC","",,,9375092347,FINNEGANJOSH0@GMAIL.COM,,CHILLICOTHE,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-26,750000.0,2,0,,""
1606076,"JOHN HICKMAN TRUCKING LLC","",,,3302192669,JWHICKMAN101@AOL.COM,,LEAVITTSBURG,OH,"","OCCIDENTAL FIRE AND CASUALTY CO. OF N.C.",2025-08-26,750000.0,3,0,,""
4436295,"KALIL TRANSPORT LLC","",,,6148050538,KALILTRANSPORT25@GMAIL.COM,,COLUMBUS,OH,"","CANAL INSURANCE CO.",2025-08-26,750000.0,1,0,,""
4154698,"MARIE'S TRUCKING LLC","",,,7342248186,ANGELINACA2023@GMAIL.COM,,TOLEDO,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-26,300000.0,0,0,,""
2456323,"MCO EXPRESS ORLANDO INC","",,,4074206900,safety@MCOEXPRESS.COM,,SPRINGDALE,OH,"","STATE NATIONALSPECIALTY INSCO/NATIONAL SPECIA",2025-08-26,1000000.0,96,0,,""
3514417,"MEDA TRUCKERS LLC","",,,7739834172,KISMAYOTRUCKING@GMAIL.COM,,COLUMBUS,OH,"","GREAT WEST CASUALTY CO.",2025-08-26,1000000.0,5,0,,""
4372611,"NJHB TRUCKING LLC","",,,6303011245,NJHBTRUCKINGLLC@GMAIL.COM,,STEUBENVILLE,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-26,750000.0,1,0,,""
3682305,"P S BRAR EXPRESS INC","",,,9372871069,Psbrarexpress@gmail.com,,TROY,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-26,750000.0,3,0,,""
4022216,"RAPIDMOVE TRUCKING INC","",,,5137870032,RAPIDMOVETRUCKING.INFO@GMAIL.COM,,"WEST CHESTER",OH,"","PRIME INSURANCE COMPANY",2025-08-26,750000.0,5,0,,""
3131901,"READY TO HAUL TRANSPORT LLC","",,,5855003891,RTHTLLC@GMAIL.COM,,COLUMBUS,OH,"","CANAL INSURANCE CO.",2025-08-26,750000.0,1,0,,""
3699542,"ROCKLAND ENT LLC","",,,7173460127,rocklandentllc21@gmail.com,,"LIBERTY TWP",OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-26,750000.0,1,0,,""
3750459,"SBA TRANSPORTATION INC","",,,9292401868,dispatch@sbatransportationinc.com,,SUNBURY,OH,"","STATE NATIONALSPECIALTY INSCO/NATIONAL SPECIA",2025-08-26,1000000.0,13,0,,""
4402877,"SET APART TRANSPORTATION LLP","",,,5134857007,portiapearson1@gmail.com,,CINCINNATI,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-26,1000000.0,1,0,,""
3498404,"SHUDLE TRANSPORTATION LLC","",,,5853094497,SHUDLETRANSPORTATION@GMAIL.COM,,COLUMBUS,OH,"","NORTHLAND INSURANCE COMPANY",2025-08-26,750000.0,1,0,,""
2432349,"SIBILA FARMS AND TRUCKING LLC","",,,3302079981,LASBLU40@MSN.COM,,LISBON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-26,750000.0,1,0,,""
4343572,"STREET CORE ADVISORY LLC","",,,5138344242,INFO@STREETCOREADVISORY.COM,,CINCINNATI,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-26,750000.0,1,0,,""
3447109,"TAMERLANE AND SONS CO","",,,6146026261,TEMURIDS.COM@GMAIL.COM,,DUBLIN,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-26,750000.0,1,0,,""
4451012,"TURAN EXPRESS LLC","",,,5133906136,TURANEXPRESSLLC1@GMAIL.COM,,"WEST CHESTER",OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-26,750000.0,1,0,,""
4239908,"WHITE FAMILY TRUCKING LLC","",,,9376578372,VVBIGCOUNTRY67@GMAIL.COM,,ARCANUM,OH,"","ACUITY, A MUTUAL INSURANCE COMPANY",2025-08-26,750000.0,1,0,,""
3431070,"YAYA CARGO EXPRESS LLC","",,,9372395237,GHAZELMOTORS@YAHOO.COM,,DAYTON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-26,750000.0,2,0,,""
4271707,"AAD EXPRESS LLC","",,,6317462943,SAFETY.AADEXPRESS@GMAIL.COM,,"ROCKY RIVER",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-27,1000000.0,1,0,,""
3600205,"ALKHLIF TRANSPORT LLC","",,,8566555010,ABDOL19722@GMAIL.COM,,STRONGSVILLE,OH,"","GEICO GENERAL INSURANCE COMPANY",2025-08-27,750000.0,2,0,,""
4244199,"ALL ASPECTS TRANSPORT LLC","",,,"",aespectsall@gmail.com,,CINCINNATI,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-27,750000.0,1,0,,""
3685900,"AMERICAN HEAVY HAUL LLC","",,,4192935333,payables@heavy-haul.net,,PERRYSBURG,OH,"","JET INSURANCE COMPANY",2025-08-27,0.0,0,0,,""
4449717,"AMERICAN SILK ROAD LLC","",,,9174350279,BEKMURODSARVARBEK@GMAIL.COM,,LOVELAND,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-27,750000.0,3,0,,""
3532842,"AYA TRANSPORTATION LLC","",,,6148432356,AM_PROBE@HOTMAIL.COM,,COLUMBUS,OH,"","NORTHLAND INSURANCE COMPANY",2025-08-27,750000.0,1,0,,""
3771128,"BERSHA 1 LLC","",,,3133530937,BERSHA313@GMAIL.COM,,TOLEDO,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-27,750000.0,3,0,,""
3047120,"BLAUSEY TRUCK SERVICE AND EXCAVATING LLC","",,,4193508147,JOHNBLAUSEY@AOL.COM,,ELMORE,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-27,1000000.0,1,0,,""
2116289,"CJR TRANSPORT LLC","",,,9782274455,cjrtransport76@yahoo.com,,LORAIN,OH,"","NORTHLAND INSURANCE COMPANY",2025-08-27,750000.0,1,0,,""
2367577,"DIVERSIFIED LOGISTIC SOLUTIONS LLC","",,,3305308169,ROBY.DIVERSIFIED@GMAIL.COM,,GIRARD,OH,"","DB INSURANCE CO., LTD (U.S.BRANCH)",2025-08-27,750000.0,15,0,,""
4006982,"DK MAX PRIME INC","",,,5139930078,DISPATCH@DKMAXPRIME.COM,,CINCINNATI,OH,"","STATE NATIONALSPECIALTY INSCO/NATIONAL SPECIA",2025-08-27,1000000.0,194,0,,""
4199783,"ECTO CARGO LLC","",,,3305104911,ectocargosafety@gmail.com,,CINCINNATI,OH,"","HOXBRIDGE INSURANCE COMPANY INC",2025-08-27,750000.0,1,0,,""
3882709,"EXCLUSIVE LOGISTICS LLC","",,,5672256853,EXCLUSIVELOGISTICS@HOTMAIL.COm,,TOLEDO,OH,"","BERKSHIRE HATHAWAY HOMESTATE INSURANCE COMPAN",2025-08-27,750000.0,2,0,,""
4443881,"EXPRESS HAULING INC","",,,2832307474,EXPRESSLINE.INFO2025@GMAIL.COM,,CINCINNATI,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-27,750000.0,1,0,,""
3547049,"FENIX TRANSPORTATION LLC","",,,4403401158,fenixtranportation@GMAIL.COM,,"DEERFIELD TWP",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-27,1000000.0,1,0,,""
3567340,"FHH STAR INC","",,,7868772222,Fhhstarinc@gmail.com,,MASON,OH,"","TECHNOLOGY INSURANCE COMPANY, INC",2025-08-27,750000.0,35,0,,""
1227878,"FIS TRANSPORT LLC","",,,3304418525,FISTRANSPORTLLC@GMAIL.COM,,MEDINA,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-27,1000000.0,6,0,,""
2930566,"FREEDOM TRANS LLC","ROAD RUNNERS TRANS",,,3138252025,dispatch@freedomtransllc.com,,TOLEDO,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-27,750000.0,150,0,,""
3681582,"GRIFFIN WORLDWIDE LOGISTICS LLC","",,,8005534921,INFO@GRIFFINWORLDWIDELOGISTICS.COM,,CINCINNATI,OH,"","ACUITY, A MUTUAL INSURANCE COMPANY",2025-08-27,750000.0,2,0,,""
3168458,"GZLR INC","",,,2487988711,info@thegzlrinc.com,,TOLEDO,OH,"","PRIME INSURANCE COMPANY",2025-08-27,750000.0,9,0,,""
4377882,"HUMO WAY LLC","",,,5135997007,HUMOWAY@GMAIL.COM,,"SOUTH LEBANON",OH,"","GREAT WEST CASUALTY CO.",2025-08-27,1000000.0,2,0,,""
3564733,"J2 LOGISTICS LLC","",,,5139163040,SAFETY@J2LOGISTICSLLC.COM,,"BLUE ASH",OH,"","PRIME INSURANCE COMPANY",2025-08-27,1000000.0,24,0,,""
3817292,"KARRIEM ABDULLAH","COMPASS DELIVERY",,,6146786257,KAAL2034@GMAIL.COM,,COLUMBUS,OH,"","UNIVERSAL CASUALTY RISK RETENTION GROUP, INC",2025-08-27,750000.0,3,0,,""
4359143,"KWILL INVESTMENTS LLC","",,,6144076087,KWILLINVESTMENTS@GMAIL.COM,,COLUMBUS,OH,"","EVERSPAN INSURANCE COMPANY",2025-08-27,750000.0,1,0,,""
3775982,"LANDSMART TRANSPORT LLC","",,,7637030658,LANDSMARTTRANSPORT@GMAIL.COM,,COLUMBUS,OH,"","DB INSURANCE CO., LTD (U.S.BRANCH)",2025-08-27,750000.0,1,0,,""
3658949,"MACIAS 664 LLC","",,,5132666882,operation.macias@gmail.com,,"WEST CHESTER",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-27,1000000.0,1,0,,""
3487079,"MIDD HILL TRUCKING LLC","",,,6143986221,MIDDHILLTRUCKING@gmail.com,,COLUMBUS,OH,"","HIGHLANDER SPECIALTY INSURANCE COMPANY",2025-08-27,750000.0,5,0,,""
4254187,"MIDLAND TRANSPORT LLC","",,,6142712817,MIDLANDLLC1@GMAIL.COM,,COLUMBUS,OH,"","WESCO INSURANCE COMPANY",2025-08-27,750000.0,1,0,,""
3766723,"NEW HOPE TRUCKING LLC","",,,6146826686,newhopetruck1@gmail.com,,WESTERVILLE,OH,"","BENCHMARK INSURANCE COMPANY",2025-08-27,750000.0,5,0,,""
3689271,"RAESS TRANSPORT LLC","",,,3802355733,Raesstransport@gmail.com,,LOVELAND,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-27,750000.0,1,0,,""
4439787,"RAVON LOGISTICS LLC","",,,5137132021,RUSTAMSOLIEV1981@GMAIL.COM,,MAINEVILLE,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-27,750000.0,1,0,,""
4247104,"REVEREND TRANSPORTATION LLC","",,,3309377511,REVERENDSAIDI@GMAIL.COM,,AKRON,OH,"","UNIVERSAL CASUALTY RISK RETENTION GROUP, INC",2025-08-27,750000.0,1,0,,""
2498494,"ROLLOE LLC","",,,5132406441,numbers@rolloe.com,,MAINEVILLE,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-27,1000000.0,8,0,,""
3122369,"SOHI TRANSPORT INC","",,,6097248824,BINDERSINGH1511@GMAIL.COM,,LIMA,OH,"","NORTHLAND INSURANCE COMPANY",2025-08-27,750000.0,1,0,,""
3474781,"SSA TRANSPORTATION LLC","",,,6148062737,SSATRANSPORT224@GMAIL.COM,,COLUMBUS,OH,"","NORTHLAND INSURANCE COMPANY",2025-08-27,750000.0,3,0,,""
4451787,"TRAILBLAZER LOGISTICS LLC","",,,3304317704,ROBERTTERRELL4K1@GMAIL.COM,,AKRON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-27,750000.0,1,0,,""
4040541,"UT-SERVICE LLC","",,,3303483558,PETROVSKYIMYKOLA@GMAIL.COM,,PARMA,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-27,1000000.0,1,0,,""
3886185,"VSS INDUSTRIES",CONEXTRUCK,,,"",DISPATCH@CONEXTALK.COM,,HARRISON,OH,"","THE CINCINNATI INDEMNITY COMPANY",2025-08-27,750000.0,2,0,,""
3590699,"AFG TRANSPORT LLC","",,,6144009063,AFGTRANSPORT007@GMAIL.COM,,DAYTON,OH,"","MOTOR TRANSPORT MUTUAL RRG INC",2025-08-28,750000.0,3,0,,""
2911559,"AZIM CARGO INC","",,,6144502757,AZIMCARGO@GMAIL.COM,,COLUMBUS,OH,"","MS TRANSVERSE SPECIALTY INSURANCE COMPANY",2025-08-28,750000.0,102,0,,""
2891395,"BLUE GLOBE LOGISTICS LLC","",,,3302677772,BLUEGLOBELOGISTICS@HOTMAIL.COM,,UNIONTOWN,OH,"","JET INSURANCE COMPANY",2025-08-28,0.0,0,0,,""
3293704,"BOOKER TRANSPORT LLC","",,,9179434395,MIKEAWHITE1977@GMAIL.COM,,COLUMBUS,OH,"","GEICO GENERAL INSURANCE COMPANY",2025-08-28,750000.0,2,0,,""
3986550,"BURIL LLC","",,,2165544764,LLCBURIL@GMAIL.COM,,COLUMBUS,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-28,1000000.0,4,0,,""
2447776,"DDM AUTO TRANSPORT LLC","",,,3477337253,DHARUN79@HOTMAIL.COM,,"MILFORD CENTER",OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-28,1000000.0,1,0,,""
3568199,"DIAZ LOGISTICS LLC","",,,4402777099,adiaz@diaz-logistics.COM,,LORAIN,OH,"","ACUITY, A MUTUAL INSURANCE COMPANY",2025-08-28,750000.0,8,0,,""
4339661,"ECLOT LOGISTICS LLC","",,,3262013089,ECLOTLOGISTICS@GMAIL.COM,,DAYTON,OH,"","GEICO GENERAL INSURANCE COMPANY",2025-08-28,750000.0,1,0,,""
4289387,"FAMILIES FIRST HEALTH SERVICES LLC","",,,4406619539,b.fountaine@familiesfirsths.com,,INDEPENDENCE,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-28,1500000.0,1,0,,""
2861776,"FBF TRANS LLC","",,,4407408885,SAFETY@FBFTRANS.COM,,COLUMBUS,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-28,750000.0,3,0,,""
4419625,"HEAVY HAUL KING LLC","",,,5419709900,HEAVYHAULKINGLLC@GMAIL.COM,,DAYTON,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-28,750000.0,2,0,,""
4347920,"HEROES OF HOPE LLC","",,,2165013264,JOHNNIE.CHRISTIAN@YMAIL.COM,,CLEVELAND,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-28,750000.0,1,0,,""
3169654,"HUMANITY TRUCKING LLC","",,,3083904087,HUMANITYTRUCKINGLLC@GMAIL.COM,,DAYTON,OH,"","SIRIUSPOINT AMERICA INSURANCE COMPANY",2025-08-28,750000.0,1,0,,""
4437558,"LAB TRANSIT LLC","",,,4197964031,JANILTONROBALO89@GMAIL.COM,,LIMA,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-28,300000.0,1,0,,""
3907195,"LUND'S TRUCKING LLC","",,,7408797707,Lundstruckingllc@gmail.com,,DAYTON,OH,"","TRISURA SPECIALTY INSURANCE COMPANY",2025-08-28,750000.0,21,0,,""
3185245,"MAC TRUCKING CO","",,,6147258766,MACTRUCKING14@GMAIL.COM,,COL,OH,"","GREAT WEST CASUALTY CO.",2025-08-28,1000000.0,1,0,,""
3720596,"MARDIS TRANSPORT LLC","",,,5132405821,ROBERT.MARDIS@MARDISTRANSPORT.COM,,CINCINNATI,OH,"","UNITED STATES FIRE INSURANCE CO.",2025-08-28,750000.0,1,0,,""
3346244,"MARK RUTLEDGE","RUTLEDGE TRUCKING",,,7402372112,MARKRUTLEDGE558@GMAIL.COM,,PROCTORVILLE,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-28,750000.0,1,0,,""
4365863,"MAVERICK TRANS LLC","",,,9377501091,OPERATIONS@MAVERICKTRANS.CO,,DAYTON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-28,1000000.0,1,0,,""
4371914,"MIDWEST AG TRANSPORTATION LLC","",,,4199577438,almidwestagtransportation@gmail.com,,PANDORA,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-28,750000.0,1,0,,""
4401391,"MIROEXPRESS LLC",MIROEXPRESS,,,3465622049,MIROEXPRESSLLC@GMAIL.COM,,"NORTH ROYALTON",OH,"","EVERSPAN INSURANCE COMPANY",2025-08-28,750000.0,1,0,,""
3560463,"MMM CARGO CO","",,,3802646488,mmmcargocompany@GMAIL.COM,,REYNOLDSBURG,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-28,750000.0,1,0,,""
3445327,"MMS EXPRESS LLC","",,,9178256468,MMSEXPRESSLLC@GMAIL.COM,,MORROW,OH,"","NATIONAL INDEMNITY COMPANY",2025-08-28,1000000.0,8,0,,""
3514797,"NESSA TRANSPORTATION LLC","",,,5139105890,"NESSATRANSPORTATION@gmail,com",,CINCINNATI,OH,"","SIRIUSPOINT AMERICA INSURANCE COMPANY",2025-08-28,750000.0,1,0,,""
4286412,"O&M MILES LLC","",,,6142739656,OMARVARGAS21977@GMAIL.COM,,HILLIARD,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-28,750000.0,1,0,,""
3546533,"PAATAS TRANSPORTATION LLC","",,,9295032880,PAATAS.TRANSPORTATION.LLC@GMAIL.COM,,WESTERVILLE,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-28,1000000.0,1,0,,""
4443916,"PATWARI TRANSPORT INC","",,,7187105353,PATWARITRANS@GMAIL.COM,,YOUNGSTOWN,OH,"","GEICO MARINE INSURANCE COMPANY",2025-08-28,750000.0,1,0,,""
2522923,"ROYAL FREIGHT TRUCKING LLC","",,,5134075859,ROYALRFT@HOTMAIL.COM,,"LIBERTY TOWNSHIP",OH,"","GREAT WEST CASUALTY CO.",2025-08-28,1000000.0,4,0,,""
3219998,"SAFETY TRANSPORT LLC","",,,9377893146,SAFETYTRANSPORTLLC0@GMAIL.COM,,DAYTON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-28,1000000.0,2,0,,""
2313079,"SANDHU ROADLINER INC","",,,4127210027,SANDHUROADLINER@GMAIL.COM,,MASON,OH,"","DB INSURANCE CO., LTD (U.S.BRANCH)",2025-08-28,750000.0,15,0,,""
4168421,"THE CORRECT CONNECT INC","",,,5139265211,sheldon.leace@thecorrectconnectinc.com,,SHARONVILLE,OH,"","NATIONAL INDEMNITY COMPANY",2025-08-28,750000.0,1,0,,""
4045827,"TOMI EXPRESS LLC","",,,4153249395,INFO@TOMIXPRESS444.COM,,DAYTON,OH,"","UNIVERSAL CASUALTY RISK RETENTION GROUP, INC",2025-08-28,750000.0,9,0,,""
4429758,"TRUCK DUCK LLC","",,,3862868512,TRUCKDUCKOH@GMAIL.COM,,DAYTON,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-28,1000000.0,1,0,,""
3143986,"ABIDE LOGISTICS LLC","",,,7407311303,ABIDELOGISTICS@GMAIL.COM,,COLUMBUS,OH,"","DB INSURANCE CO., LTD (U.S.BRANCH)",2025-08-29,750000.0,3,0,,""
3500195,"AFT TRANSPORT LLC","",,,6057281154,AFT1800@GMAIL.COM,,COLUMBUS,OH,"","CANAL INSURANCE CO.",2025-08-29,750000.0,1,0,,""
3909821,"ALL CARING TRANSPORTATION LLC","",,,3307030634,PMONSTER78.TJ@GMAIL.COM,,AKRON,OH,"","GEICO GENERAL INSURANCE COMPANY",2025-08-29,750000.0,1,0,,""
2793450,"ALL SEASONS LOGISTICS LLC","",,,4404394912,"",,"WALTON HILLS",OH,"","NATIONWIDE MUTUAL INSURANCE COMP",2025-08-29,0.0,0,0,,""
4273872,"ALONIMORI LLC","",,,8043359985,caymon.edmonds@icloud.com,,DAYTON,OH,"","COREPOINTE INSURANCE COMPANY",2025-08-29,750000.0,0,0,,""
3911750,"AMERICAN TRANSPORTATION GROUP INC","",,,9099779571,AMERICANGROUP777@GMAIL.COM,,COLUMBUS,OH,"","CANAL INSURANCE CO.",2025-08-29,1000000.0,1,0,,""
2994054,"B C R TRANSPORT LLC","",,,9379013473,dustin@bcrtransport.com,,"TIPP CITY",OH,"","NORTHLAND INSURANCE COMPANY",2025-08-29,1000000.0,2,0,,""
2949377,"BUBA EXPRESS LLC","",,,4012481614,OMELIEV@GMAIL.COM,,BEAVERCREEK,OH,"","EASTERN ATLANTIC INSURANCE COMPANY",2025-08-29,750000.0,2,0,,""
4226383,"EGLOO TRUCKING INC","",,,"",EGLOOTRUCKINGLLC@GMAIL.COM,,HILLIARD,OH,"","ACCELERANT SPECIALTY INSURANCE COMPANY",2025-08-29,1000000.0,3,0,,""
3945003,"EMPIRE GLOBAL FREIGHT SOLUTIONS LLC","",,,5672478236,EMPIREGLOBALFREIGHT@GMAIL.COM,,MANSFIELD,OH,"","JET INSURANCE COMPANY",2025-08-29,0.0,0,0,,""
3842611,"EXPRESS SYSTEMS AND PARTS SOLUTIONS LLC","",,,2162552335,HASSAN.ALWAN@GMAIL.COM,,WESTLAKE,OH,"","SIRIUSPOINT AMERICA INSURANCE COMPANY",2025-08-29,750000.0,2,0,,""
3467620,"GXP TRANSPORTATION LLC","",,,3135981439,GXPTRANSPORTATIONLLC@GMAIL.COM,,TOLEDO,OH,"","MOTOR TRANSPORT MUTUAL RRG INC",2025-08-29,750000.0,1,0,,""
3689236,"HARARTY EXPRESS LLC","",,,3802221838,HARARTYEXPRESSLLC@GMAIL,,COLUMBUS,OH,"","GREAT WEST CASUALTY CO.",2025-08-29,1000000.0,2,0,,""
3158204,"ICE TRANSPORTATION LLC","",,,2247172029,ICETRANS2018@GMAIL.COM,,POWELL,OH,"","DB INSURANCE CO., LTD (U.S.BRANCH)",2025-08-29,750000.0,20,0,,""
3135768,"JTR LOGISTICS LLC","",,,9292583383,jtrlogisticsny@gmail.com,,MAINEVILLE,OH,"","PROGRESSIVE PREFERRED INSURANCE CO.",2025-08-29,750000.0,2,0,,""
